209-right.mov,1920,1080,57.0
212-left_mirrored.mov,1920,1080,51.0
49-right_mirrored.mov,896,1080,50.0
289-right_mirrored.mov,1080,1920,49.0
269-right.mov,1080,1920,53.0
183-left_mirrored.mov,1080,1920,55.0
276-right.mov,1080,1920,45.0
239-right_mirrored.mov,1080,1920,53.0
273-right.mov,1080,1920,51.0
238-right_mirrored.mov,1080,1920,50.0
291-left.mov,1080,1920,46.0
18-right_mirrored.mp4,1920,1080,52.0
51-left_mirrored.mp4,1920,1080,55.0
14-right.mp4,1280,720,32.0
1-left_mirrored.mp4,1920,1080,50.0
11-left.mp4,1920,1080,49.0
50-left.mp4,1920,1080,57.0
226-left_mirrored.mov,1080,1920,54.0
217-left.mov,1920,1080,55.0
249-right.mov,1080,1920,56.0
234-right.mov,1080,1920,47.0
98-left_mirrored.mov,886,1920,57.0
183-left.mov,1080,1920,55.0
180-left.mov,1080,1920,63.0
81-left_mirrored.mp4,1920,1080,44.0
67-left.mov,886,1920,50.0
81-left.mp4,1920,1080,44.0
124_mirrored.mp4,886,1920,71.0
204-left_mirrored.mov,1080,1920,66.0
102_mirrored.mp4,720,1280,58.0
218-left.mov,1920,1080,60.0
278-right.mov,1080,1920,53.0
2-left_mirrored.mp4,1920,1080,50.0
218-left_mirrored.mov,1920,1080,60.0
16-right.mp4,1280,720,45.0
290-left_mirrored.mov,1080,1920,51.0
233-right.mov,1080,1920,58.0
15-right _mirrored.mp4,1280,720,28.0
3-left_mirrored.mp4,1920,1080,51.0
212-left.mov,1920,1080,52.0
93-right_mirrored.mp4,1920,1080,52.0
217-left_mirrored.mov,1920,1080,55.0
44-right.mp4,1920,1080,41.0
62-right_mirrored.mp4,1920,1080,55.0
289-right.mov,1080,1920,49.0
232-right_mirrored.mov,1080,1920,52.0
152-right.mov,1920,1080,50.0
189-right.mov,1920,1080,53.0
221-left_mirrored.mov,1920,1080,54.0
12-left.mp4,1920,1080,51.0
40-right_mirrored.mp4,886,1920,44.0
273-right_mirrored.mov,1080,1920,51.0
251-left.mov,1080,1920,50.0
20-left.mp4,1920,1080,45.0
47-right_mirrored.mp4,1080,1720,53.0
41-right.mp4,886,1920,48.0
55-right_mirrored.mp4,1920,1080,47.0
62-right.mp4,1920,1080,55.0
182-left.mov,1080,1920,58.0
40-right.mp4,886,1920,44.0
56-left.mp4,1920,1080,59.0
211-left.mov,1920,1080,48.0
16-right_mirrored.mp4,1280,720,45.0
216-left.mov,1920,1080,52.0
79-right.mp4,1920,1080,54.0
46-left_mirrored.mov,886,1920,48.0
